itemID,boughtAt,convertAt,status,itemCategory,itemType,itemSubType,gender,itemCondition,itemFabrics,itemColor,size,brand,acquisitionChannel,purchasePrice,resalePrice,repairEffort
ITEM00948,2025-06-16 20:31:14,2025-08-07 02:13:14,sold,Bottomwear,Skirt,Mini Skirt,Unisex,9,"0,0,0,0,65,0,35,0",Multicolor,S,Patagonia,userSellIn,29.89,103.27,moderate
ITEM00949,2025-06-11 14:10:01,2025-07-27 07:35:39,sold,Footwear,Shoes,Sneakers,Kids,9,"0,0,0,91,0,0,0,9",Beige,34,Uniqlo,donation,7.34,20.96,minor
ITEM00950,2025-06-19 22:26:20,2025-08-27 06:20:16,sold,One-Piece,Dress,Summer Dress,Kids,8,"69,0,0,31,0,0,0,0",White,M,Nike,bulkWholesale,17.06,52.54,heavy
ITEM00951,2025-06-25 22:40:30,2025-08-09 09:21:53,sold,Bottomwear,Skirt,Mini Skirt,Unisex,3,"0,0,0,0,100,0,0,0",White,40,Levi's,userSellIn,24.72,88.99,moderate
ITEM00952,2025-06-10 09:41:52,2025-08-02 03:09:10,disposed,Footwear,Shoes,Sneakers,Women,0,"0,0,0,0,0,0,100,0",Beige,XS,H&M,donation,14.62,0.0,minor
ITEM00953,2025-06-18 03:24:04,2025-09-28 19:36:11,sold,Accessories,General,Handbag,Women,10,"0,0,0,0,100,0,0,0",Multicolor,XS,Uniqlo,userSellIn,29.22,62.59,minor
ITEM00954,2025-06-10 05:53:40,2025-08-21 16:10:59,sold,Topwear,Shirt,T-Shirt,Women,3,"0,0,0,100,0,0,0,0",Red,M,Gucci,bulkWholesale,10.19,26.54,heavy
ITEM00955,2025-06-16 15:53:07,2025-08-31 19:43:41,disposed,Bottomwear,Pants,Shorts,Men,2,"0,36,0,0,0,0,0,64",Blue,Kids,Adidas,donation,5.93,0.0,moderate
ITEM00956,2025-06-09 10:23:27,2025-09-20 06:07:16,sold,Topwear,Shirt,T-Shirt,Men,5,"51,0,0,0,0,0,49,0",Multicolor,M,Levi's,bulkWholesale,14.0,26.97,heavy
ITEM00957,2025-07-01 06:36:57,2025-09-14 14:54:27,sold,Topwear,Jacket,Hoodie,Unisex,8,"0,0,0,52,0,48,0,0",Blue,XL,Zara,userSellIn,18.61,69.98,minor
ITEM00958,2025-06-28 15:42:41,2025-10-01 05:45:24,sold,Bottomwear,Skirt,Mini Skirt,Unisex,9,"0,43,0,57,0,0,0,0",Multicolor,40,Gucci,donation,0.89,2.43,heavy
ITEM00959,2025-07-01 03:54:41,2025-08-31 21:17:46,sold,One-Piece,Dress,Casual Dress,Unisex,6,"0,55,0,0,45,0,0,0",Blue,Kids,Zara,bulkWholesale,23.12,35.36,moderate
ITEM00960,2025-07-01 08:23:25,2025-08-07 08:21:20,sold,One-Piece,Dress,Casual Dress,Women,9,"100,0,0,0,0,0,0,0",Red,34,Uniqlo,userSellIn,9.2,18.73,moderate
ITEM00961,2025-06-23 07:47:20,2025-08-19 23:50:11,sold,Topwear,Jacket,Blazer,Kids,5,"0,0,0,61,0,0,0,39",Red,38,Uniqlo,userSellIn,11.61,41.97,minor
ITEM00962,2025-06-12 03:10:01,2025-09-23 01:54:08,sold,Bottomwear,Pants,Shorts,Unisex,5,"0,100,0,0,0,0,0,0",Red,S,Adidas,donation,14.32,35.7,heavy
ITEM00963,2025-07-01 18:48:04,2025-07-24 09:42:32,sold,One-Piece,Dress,Casual Dress,Unisex,5,"0,0,100,0,0,0,0,0",Grey,Kids,Levi's,donation,19.1,69.04,moderate
ITEM00964,2025-07-03 04:51:03,2025-10-03 03:06:51,sold,Footwear,Shoes,Heels,Women,9,"0,0,0,52,0,0,0,48",Grey,36,Adidas,bulkWholesale,23.08,50.95,minor
ITEM00965,2025-06-20 16:44:28,2025-09-05 07:52:07,sold,Footwear,Shoes,Heels,Kids,3,"0,0,0,48,0,52,0,0",Grey,44,Gucci,donation,25.54,83.32,moderate
ITEM00966,2025-07-01 00:54:43,2025-08-07 09:36:00,sold,Topwear,Shirt,T-Shirt,Men,5,"100,0,0,0,0,0,0,0",White,36,H&M,userSellIn,3.02,4.55,heavy
ITEM00967,2025-06-16 09:04:01,2025-08-15 19:21:55,sold,One-Piece,Dress,Summer Dress,Unisex,4,"100,0,0,0,0,0,0,0",Beige,S,Levi's,donation,26.54,103.81,heavy
ITEM00968,2025-06-30 07:11:15,2025-08-03 05:59:13,sold,Footwear,Shoes,Sneakers,Women,10,"0,43,0,0,0,0,0,57",Black,34,Adidas,bulkWholesale,9.17,18.84,heavy
ITEM00969,2025-06-14 05:58:15,2025-08-02 09:23:57,sold,Accessories,General,Belt,Women,9,"0,0,0,0,66,0,0,34",Grey,XL,Nike,donation,23.69,80.95,none
ITEM00970,2025-06-23 01:19:56,2025-07-27 00:15:44,sold,Topwear,Jacket,Blazer,Kids,5,"73,0,0,0,0,0,0,27",Blue,44,Uniqlo,userSellIn,29.36,77.0,minor
ITEM00971,2025-06-26 20:20:19,2025-08-30 06:30:16,sold,Footwear,Shoes,Boots,Men,6,"0,0,0,0,0,0,0,100",Red,36,Gucci,donation,14.95,40.93,minor
ITEM00972,2025-06-15 06:12:55,2025-07-30 16:25:09,sold,Footwear,Shoes,Boots,Unisex,3,"0,0,100,0,0,0,0,0",White,Kids,Uniqlo,userSellIn,15.32,40.99,minor
ITEM00973,2025-06-12 22:05:15,2025-07-24 07:14:35,recycled,One-Piece,Dress,Casual Dress,Women,2,"0,0,0,0,0,100,0,0",Black,36,Adidas,bulkWholesale,0.16,0.0,none
ITEM00974,2025-06-22 04:46:22,2025-08-16 02:48:53,disposed,Accessories,General,Scarf,Unisex,1,"0,0,53,0,0,0,0,47",Beige,XL,Zara,bulkWholesale,10.37,0.0,heavy
ITEM00975,2025-06-27 19:23:50,2025-09-01 17:35:03,recycled,Footwear,Shoes,Boots,Men,1,"0,0,0,100,0,0,0,0",Black,44,H&M,userSellIn,4.4,0.0,none
ITEM00976,2025-06-14 17:47:25,2025-07-17 08:00:21,sold,Accessories,General,Scarf,Unisex,8,"0,0,0,0,42,0,58,0",Multicolor,42,Nike,donation,4.87,18.99,none
ITEM00977,2025-06-23 02:15:41,2025-07-30 09:38:08,sold,One-Piece,Dress,Summer Dress,Kids,6,"0,43,0,0,0,0,57,0",Multicolor,40,Uniqlo,bulkWholesale,22.46,50.0,heavy
ITEM00978,2025-06-08 20:48:42,2025-08-12 23:34:25,recycled,Accessories,General,Belt,Women,0,"0,0,0,100,0,0,0,0",White,S,Gucci,userSellIn,8.84,0.0,moderate
ITEM00979,2025-06-29 04:51:35,2025-08-29 15:29:47,sold,Accessories,General,Belt,Women,8,"0,0,0,92,0,0,0,8",Grey,40,Levi's,bulkWholesale,3.92,14.1,moderate
ITEM00980,2025-06-08 11:41:47,2025-09-24 16:40:17,sold,Topwear,Jacket,Hoodie,Women,10,"0,0,0,0,21,79,0,0",Multicolor,XL,Uniqlo,bulkWholesale,22.26,50.6,minor
ITEM00981,2025-06-28 21:36:03,2025-07-19 21:47:23,sold,Accessories,General,Belt,Unisex,10,"0,0,0,0,100,0,0,0",Red,M,H&M,userSellIn,23.95,49.82,moderate
ITEM00982,2025-06-17 06:44:05,2025-08-28 11:02:08,sold,Footwear,Shoes,Boots,Men,8,"0,0,100,0,0,0,0,0",Red,38,Levi's,userSellIn,1.6,5.79,minor
ITEM00983,2025-07-01 00:55:11,2025-09-16 16:52:10,recycled,Footwear,Shoes,Boots,Unisex,2,"0,9,0,0,0,0,0,91",White,34,H&M,donation,1.77,0.0,minor
ITEM00984,2025-07-04 01:45:38,2025-07-22 16:32:58,sold,Bottomwear,Skirt,Maxi Skirt,Unisex,3,"0,0,98,0,0,0,0,2",Green,XS,Patagonia,donation,21.21,54.89,moderate
ITEM00985,2025-06-14 15:51:48,2025-07-16 17:52:23,disposed,Topwear,Shirt,Blouse,Kids,0,"0,0,0,0,100,0,0,0",Blue,38,H&M,bulkWholesale,2.4,0.0,moderate
ITEM00986,2025-06-18 09:41:38,2025-09-16 07:08:00,sold,Bottomwear,Skirt,Mini Skirt,Unisex,8,"0,65,0,0,0,0,35,0",Multicolor,M,Adidas,donation,9.04,21.41,moderate
ITEM00987,2025-06-29 06:50:23,2025-10-01 15:21:29,disposed,Topwear,Jacket,Hoodie,Women,2,"0,0,0,23,0,0,77,0",Grey,S,Uniqlo,donation,5.97,0.0,moderate
ITEM00988,2025-06-14 02:56:54,2025-07-26 02:50:55,recycled,Bottomwear,Skirt,Mini Skirt,Unisex,1,"0,0,79,0,0,0,0,21",Blue,XS,Levi's,bulkWholesale,15.83,0.0,heavy
ITEM00989,2025-06-19 10:18:33,2025-08-14 12:03:41,sold,One-Piece,Dress,Summer Dress,Kids,3,"0,0,0,0,0,0,0,100",Beige,Kids,Adidas,userSellIn,12.14,30.79,moderate
ITEM00990,2025-06-27 14:46:44,2025-07-30 10:33:15,sold,Footwear,Shoes,Sneakers,Women,8,"0,39,0,61,0,0,0,0",Blue,42,Nike,userSellIn,11.15,36.25,minor
ITEM00991,2025-07-05 12:19:46,2025-07-20 20:27:11,recycled,One-Piece,Dress,Casual Dress,Unisex,1,"0,78,0,0,0,0,22,0",Blue,Kids,Adidas,bulkWholesale,14.53,0.0,minor
ITEM00992,2025-06-09 18:03:30,2025-08-19 03:04:52,sold,Bottomwear,Skirt,Mini Skirt,Women,10,"0,0,0,0,0,0,100,0",Multicolor,XL,Patagonia,donation,19.22,48.68,moderate
ITEM00993,2025-07-03 13:23:02,2025-09-24 08:22:21,sold,Topwear,Jacket,Winter Coat,Men,10,"0,0,0,32,0,0,68,0",White,42,Gucci,userSellIn,8.29,16.14,moderate
ITEM00994,2025-06-15 03:21:02,2025-07-25 19:33:20,sold,Bottomwear,Pants,Shorts,Kids,8,"0,0,46,0,0,0,0,54",Blue,S,Gucci,bulkWholesale,17.7,30.26,heavy
ITEM00995,2025-06-22 01:40:02,2025-09-16 01:37:01,sold,Accessories,General,Scarf,Women,9,"0,0,100,0,0,0,0,0",Red,44,Nike,userSellIn,4.85,15.37,none
ITEM00996,2025-06-16 12:14:57,2025-09-12 01:02:21,disposed,One-Piece,Dress,Evening Dress,Kids,1,"0,0,72,0,0,0,28,0",Beige,XL,Patagonia,bulkWholesale,15.99,0.0,moderate
ITEM00997,2025-06-10 10:58:58,2025-08-01 01:11:01,sold,Footwear,Shoes,Heels,Women,3,"25,75,0,0,0,0,0,0",Black,M,Nike,bulkWholesale,27.37,76.21,minor
ITEM00998,2025-06-28 03:37:00,2025-07-30 07:33:46,sold,Topwear,Jacket,Hoodie,Unisex,10,"0,0,0,100,0,0,0,0",Grey,34,H&M,userSellIn,5.19,15.12,minor
ITEM00999,2025-06-21 20:11:19,2025-07-17 16:53:03,sold,Topwear,Jacket,Winter Coat,Men,5,"0,100,0,0,0,0,0,0",White,44,H&M,bulkWholesale,5.26,11.38,moderate
ITEM01000,2025-06-15 22:01:55,2025-09-18 01:45:53,sold,Bottomwear,Skirt,Mini Skirt,Men,6,"24,0,0,0,0,76,0,0",Green,M,Adidas,donation,10.29,28.49,moderate
